Format Version,1.23,Take Name,Racer3FPV_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.14.21.278 AM,Total Frames in Take,34356,Total Exported Frames,34356,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3,Racer3
,ID,"AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6","AA9AEE65E2B711E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
62,0.344444,-0.003632,0.010912,-0.003033,-0.999929,3.295600,29.459749,-8.653364,0.302537
63,0.350000,-0.003566,0.010924,-0.003124,-0.999929,3.287365,29.468201,-8.652377,0.275955
64,0.355556,-0.003655,0.010912,-0.003052,-0.999929,3.287166,29.446648,-8.654112,0.296114
65,0.361111,-0.003546,0.010895,-0.003076,-0.999930,3.310326,29.462435,-8.642154,0.306568
66,0.366667,-0.003515,0.010877,-0.003092,-0.999930,3.310896,29.469631,-8.638839,0.302286
67,0.372222,-0.003664,0.010909,-0.003034,-0.999929,3.297188,29.464783,-8.656813,0.292134
68,0.377778,-0.003694,0.010906,-0.003025,-0.999929,3.288709,29.454901,-8.659375,0.291256
69,0.383333,-0.003690,0.010945,-0.003057,-0.999929,3.271909,29.459351,-8.668235,0.272322
70,0.388889,-0.003523,0.010927,-0.003112,-0.999929,3.270324,29.485817,-8.660391,0.257766
71,0.394444,-0.003644,0.010958,-0.003086,-0.999929,3.270141,29.466101,-8.668350,0.266225
72,0.400000,-0.003683,0.010919,-0.003099,-0.999929,3.279621,29.444839,-8.659178,0.297236
73,0.405556,-0.003686,0.010935,-0.003068,-0.999929,3.271382,29.450861,-8.665636,0.266966
74,0.411111,-0.003579,0.010920,-0.003098,-0.999929,3.280784,29.471573,-8.655143,0.273454
75,0.416667,-0.003658,0.010916,-0.003046,-0.999929,3.290110,29.451248,-8.655784,0.293379
76,0.422222,-0.003565,0.010926,-0.003131,-0.999929,3.282370,29.454361,-8.649908,0.273663
77,0.427778,-0.003672,0.010916,-0.003045,-0.999929,3.283362,29.454683,-8.656366,0.296077
78,0.433333,-0.003709,0.010912,-0.003023,-0.999929,3.288907,29.457123,-8.656543,0.299967
79,0.438889,-0.003701,0.010912,-0.003016,-0.999929,3.289303,29.460260,-8.656514,0.306361
80,0.444444,-0.003690,0.010906,-0.003013,-0.999929,3.285073,29.459724,-8.657796,0.297877
81,0.450000,-0.003537,0.010896,-0.003064,-0.999930,3.304397,29.475624,-8.645000,0.306388
82,0.455556,-0.003688,0.010925,-0.003054,-0.999929,3.290132,29.449793,-8.657548,0.294031
83,0.461111,-0.003550,0.010887,-0.003072,-0.999930,3.310534,29.474375,-8.644652,0.304104
84,0.466667,-0.003633,0.010902,-0.003049,-0.999929,3.298320,29.459358,-8.654251,0.290995
85,0.472222,-0.003692,0.010912,-0.003029,-0.999929,3.287812,29.455006,-8.658652,0.296260
86,0.477778,-0.003681,0.010913,-0.002983,-0.999929,3.289049,29.458502,-8.658834,0.299374
87,0.483333,-0.003692,0.010944,-0.003073,-0.999929,3.275857,29.453186,-8.669212,0.273166
88,0.488889,-0.003676,0.010919,-0.003070,-0.999929,3.294456,29.444130,-8.659910,0.294320
89,0.494444,-0.003528,0.010878,-0.003052,-0.999930,3.299364,29.467876,-8.643662,0.291023
90,0.500000,-0.003515,0.010908,-0.003155,-0.999929,3.291199,29.472446,-8.649938,0.280254
91,0.505556,-0.003508,0.010902,-0.003145,-0.999930,3.286381,29.479425,-8.651282,0.274163
92,0.511111,-0.003630,0.010934,-0.003106,-0.999929,3.271849,29.449564,-8.664425,0.273677
93,0.516667,-0.003675,0.010917,-0.003073,-0.999929,3.284721,29.442829,-8.656610,0.294051
94,0.522222,-0.003663,0.010907,-0.003014,-0.999929,3.290548,29.454435,-8.657209,0.298081
95,0.527778,-0.003547,0.010870,-0.003026,-0.999930,3.298734,29.476074,-8.641877,0.295366
96,0.533333,-0.003640,0.010919,-0.003031,-0.999929,3.272858,29.461185,-8.659682,0.271951
97,0.538889,-0.003558,0.010901,-0.003126,-0.999929,3.303998,29.465120,-8.641304,0.295535
98,0.544444,-0.003654,0.010929,-0.003078,-0.999929,3.275662,29.456717,-8.660452,0.267549
99,0.550000,-0.003679,0.010943,-0.003115,-0.999929,3.270804,29.438856,-8.664984,0.270854
100,0.555556,-0.003692,0.010911,-0.003066,-0.999929,3.280632,29.436596,-8.655228,0.303525
101,0.561111,-0.003696,0.010922,-0.003087,-0.999929,3.269500,29.443298,-8.662280,0.272404
102,0.566667,-0.003697,0.010911,-0.003046,-0.999929,3.284580,29.444853,-8.657128,0.293112
103,0.572222,-0.003671,0.010941,-0.003110,-0.999929,3.273759,29.439749,-8.665380,0.274632
104,0.577778,-0.003691,0.010962,-0.003077,-0.999928,3.268553,29.448853,-8.671180,0.273978
105,0.583333,-0.003699,0.010952,-0.003064,-0.999929,3.263036,29.445320,-8.669731,0.273778
106,0.588889,-0.003550,0.010930,-0.003084,-0.999929,3.281001,29.483784,-8.655779,0.277743
107,0.594444,-0.003617,0.010911,-0.003033,-0.999929,3.281785,29.457491,-8.657378,0.286490
108,0.600000,-0.003675,0.010909,-0.003066,-0.999929,3.297014,29.448853,-8.661814,0.297162
109,0.605556,-0.003690,0.010914,-0.003077,-0.999929,3.292623,29.444813,-8.660852,0.295454
110,0.611111,-0.003560,0.010887,-0.003077,-0.999930,3.303194,29.465965,-8.640714,0.303186
111,0.616667,-0.003537,0.010881,-0.003125,-0.999930,3.309236,29.461443,-8.637939,0.306283
112,0.622222,-0.003656,0.011072,-0.003064,-0.999927,3.283950,29.458122,-8.602307,0.362116
113,0.627778,-0.003555,0.010941,-0.003097,-0.999929,3.302641,29.465050,-8.631701,0.295686
114,0.633333,-0.003488,0.010873,-0.003010,-0.999930,3.298301,29.483231,-8.637896,0.302960
115,0.638889,-0.003488,0.010889,-0.003100,-0.999930,3.293961,29.480404,-8.648152,0.278159
116,0.644444,-0.003779,0.011155,-0.003274,-0.999925,3.287308,29.473864,-8.619064,0.345881
117,0.650000,-0.003720,0.010984,-0.003108,-0.999928,3.289736,29.455786,-8.652885,0.293037
118,0.655556,-0.003692,0.010960,-0.003098,-0.999928,3.276930,29.448990,-8.668235,0.271962
119,0.661111,-0.003575,0.010915,-0.003110,-0.999929,3.302668,29.465925,-8.650405,0.300018
120,0.666667,-0.003657,0.010912,-0.003055,-0.999929,3.298157,29.456793,-8.656256,0.296810
121,0.672222,-0.003533,0.010919,-0.003133,-0.999929,3.290428,29.467098,-8.649980,0.267996
122,0.677778,-0.003519,0.010924,-0.003160,-0.999929,3.286973,29.466270,-8.652651,0.273284
123,0.683333,-0.003635,0.010953,-0.003111,-0.999929,3.268089,29.450560,-8.665812,0.270271
124,0.688889,-0.003680,0.010932,-0.003066,-0.999929,3.281202,29.443211,-8.662189,0.292145
125,0.694444,-0.003688,0.010945,-0.003051,-0.999929,3.261904,29.454521,-8.668119,0.270124
126,0.700000,-0.003678,0.010929,-0.003001,-0.999929,3.280632,29.454073,-8.660904,0.293226
127,0.705556,-0.003641,0.010943,-0.003015,-0.999929,3.267019,29.455820,-8.665849,0.271872
128,0.711111,-0.003554,0.010938,-0.003089,-0.999929,3.278129,29.478676,-8.656062,0.269293
129,0.716667,-0.003630,0.010950,-0.003110,-0.999929,3.270263,29.455624,-8.667388,0.272888
130,0.722222,-0.003654,0.010951,-0.003107,-0.999929,3.270065,29.449816,-8.668863,0.273455
131,0.727778,-0.003669,0.010915,-0.003048,-0.999929,3.288945,29.454639,-8.659920,0.300024
132,0.733333,-0.003558,0.010881,-0.003048,-0.999930,3.299848,29.479486,-8.643065,0.307030
133,0.738889,-0.003529,0.010907,-0.003101,-0.999930,3.286140,29.479012,-8.650960,0.278067
134,0.744444,-0.003620,0.010946,-0.003083,-0.999929,3.271824,29.455309,-8.663774,0.271374
135,0.750000,-0.003539,0.010904,-0.003066,-0.999930,3.301516,29.469934,-8.646860,0.303946
136,0.755556,-0.003644,0.010954,-0.003091,-0.999929,3.277660,29.448778,-8.662219,0.269002
137,0.761111,-0.003678,0.010929,-0.003037,-0.999929,3.287488,29.451380,-8.662233,0.301919
138,0.766667,-0.003578,0.010889,-0.003053,-0.999930,3.306136,29.472149,-8.645330,0.307862
139,0.772222,-0.003552,0.010923,-0.003156,-0.999929,3.295121,29.465261,-8.652153,0.271560
140,0.777778,-0.003641,0.010958,-0.003112,-0.999929,3.276440,29.450535,-8.666338,0.265598
141,0.783333,-0.003643,0.010953,-0.003057,-0.999929,3.267633,29.454641,-8.668809,0.273574
142,0.788889,-0.003671,0.010908,-0.003050,-0.999929,3.289319,29.456116,-8.662006,0.298880
143,0.794444,-0.003594,0.010880,-0.003076,-0.999930,3.302722,29.476768,-8.646141,0.301046
144,0.800000,-0.003541,0.010911,-0.003103,-0.999929,3.289018,29.487572,-8.649979,0.280475
145,0.805556,-0.003494,0.010890,-0.003107,-0.999930,3.307972,29.483751,-8.640841,0.301481
146,0.811111,-0.003640,0.010900,-0.003055,-0.999929,3.296504,29.456161,-8.653319,0.305352
147,0.816667,-0.003676,0.010902,-0.003026,-0.999929,3.289811,29.453009,-8.655644,0.297567
148,0.822222,-0.003558,0.010882,-0.003069,-0.999930,3.304253,29.469000,-8.641275,0.310981
149,0.827778,-0.003530,0.010879,-0.003100,-0.999930,3.307701,29.470255,-8.638171,0.302870
150,0.833333,-0.003650,0.010940,-0.003091,-0.999929,3.268646,29.450384,-8.666154,0.269106
151,0.838889,-0.003684,0.010962,-0.003116,-0.999928,3.269090,29.441679,-8.673604,0.268743
152,0.844444,-0.003565,0.010905,-0.003057,-0.999930,3.301161,29.476318,-8.651314,0.301927
153,0.850000,-0.003541,0.010927,-0.003099,-0.999929,3.287821,29.483088,-8.651818,0.278281
154,0.855556,-0.003547,0.010925,-0.003119,-0.999929,3.279818,29.485241,-8.653894,0.275899
155,0.861111,-0.003539,0.010894,-0.003094,-0.999930,3.300300,29.482706,-8.644306,0.298370
156,0.866667,-0.003645,0.010912,-0.003016,-0.999929,3.292936,29.467119,-8.657140,0.292455
157,0.872222,-0.003712,0.010911,-0.002972,-0.999929,3.292564,29.458229,-8.657316,0.297249
158,0.877778,-0.003695,0.010939,-0.003040,-0.999929,3.271014,29.455544,-8.667689,0.272177
159,0.883333,-0.003589,0.010898,-0.003062,-0.999930,3.299798,29.475956,-8.648082,0.306140
160,0.888889,-0.003495,0.010904,-0.003093,-0.999930,3.279929,29.469822,-8.648372,0.269834
161,0.894444,-0.003633,0.010920,-0.003018,-0.999929,3.287221,29.458637,-8.655684,0.299689
162,0.900000,-0.003654,0.010949,-0.003082,-0.999929,3.266941,29.447735,-8.664318,0.266656
163,0.905556,-0.003669,0.010910,-0.003013,-0.999929,3.282964,29.456394,-8.658138,0.297252
164,0.911111,-0.003566,0.010882,-0.003036,-0.999930,3.305707,29.485760,-8.642694,0.303657
165,0.916667,-0.003660,0.010897,-0.003003,-0.999929,3.289302,29.466866,-8.656498,0.299685
166,0.922222,-0.003564,0.010905,-0.003134,-0.999929,3.286772,29.472868,-8.654030,0.273929
167,0.927778,-0.003534,0.010888,-0.003117,-0.999930,3.309026,29.474213,-8.641669,0.297425
168,0.933333,-0.003635,0.010901,-0.003020,-0.999929,3.295751,29.466232,-8.650678,0.297208
169,0.938889,-0.003640,0.010940,-0.003050,-0.999929,3.270582,29.451942,-8.663210,0.266348
170,0.944444,-0.003686,0.010920,-0.003015,-0.999929,3.285243,29.452690,-8.658469,0.296889
171,0.950000,-0.003564,0.010910,-0.003118,-0.999929,3.289271,29.467205,-8.651354,0.276640
