Format Version,1.23,Take Name,FlacoLOS5s_withGoPro_003,Take Notes,,Capture Frame Rate,180.000000,Export Frame Rate,180.000000,Capture Start Time,2018-11-07 11.49.20.540 AM,Total Frames in Take,35281,Total Exported Frames,35281,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6","B79058DDE2C411E8B3FD50CD8B7040A6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
62,0.344444,0.001616,-0.025363,-0.006653,-0.999655,7.460613,46.114567,-17.316023,0.277542
63,0.350000,0.001468,-0.025326,-0.006561,-0.999657,7.455333,46.035538,-17.364887,0.319235
64,0.355556,0.001167,-0.025915,-0.005424,-0.999649,7.401275,46.082741,-17.301094,0.219129
65,0.361111,0.001263,-0.025407,-0.006133,-0.999658,7.438458,46.020176,-17.376638,0.343216
66,0.366667,0.001458,-0.025156,-0.006585,-0.999661,7.435240,46.022808,-17.351370,0.274755
67,0.372222,0.001569,-0.025256,-0.006281,-0.999660,7.434905,46.047417,-17.358049,0.269401
68,0.377778,0.001264,-0.025562,-0.006495,-0.999651,7.494465,45.999451,-17.410402,0.311136
69,0.383333,0.000921,-0.026189,-0.005604,-0.999641,7.419963,46.052448,-17.316353,0.191517
70,0.388889,0.001331,-0.025181,-0.006428,-0.999661,7.400863,46.059841,-17.377110,0.295480
71,0.394444,0.001118,-0.025388,-0.006725,-0.999654,7.471422,46.005119,-17.377380,0.325543
72,0.400000,0.001331,-0.025408,-0.006536,-0.999655,7.465206,46.045132,-17.359249,0.259064
73,0.405556,0.001525,-0.025097,-0.006764,-0.999661,7.451975,46.093872,-17.369478,0.258245
74,0.411111,0.000653,-0.026205,-0.005953,-0.999639,7.478713,46.048172,-17.314764,0.195322
75,0.416667,0.001120,-0.025076,-0.006511,-0.999664,7.436535,46.015930,-17.402233,0.377538
76,0.422222,0.001524,-0.025119,-0.006468,-0.999662,7.425199,46.032673,-17.374573,0.295488
77,0.427778,0.001523,-0.025297,-0.006424,-0.999658,7.446213,46.033718,-17.327585,0.286040
78,0.433333,0.001466,-0.025216,-0.006451,-0.999660,7.450996,46.028778,-17.371428,0.310903
79,0.438889,0.001153,-0.025822,-0.005506,-0.999651,7.413445,46.084007,-17.300474,0.198116
80,0.444444,0.001340,-0.025426,-0.006220,-0.999656,7.441270,46.032745,-17.342112,0.327540
81,0.450000,0.001346,-0.025417,-0.006427,-0.999655,7.473515,46.027012,-17.399408,0.288678
82,0.455556,0.001526,-0.025302,-0.006412,-0.999658,7.441575,46.065666,-17.358982,0.247637
83,0.461111,0.001466,-0.025108,-0.006857,-0.999660,7.460491,46.079754,-17.354448,0.273563
84,0.466667,0.001367,-0.024979,-0.006538,-0.999666,7.417879,46.117844,-17.359541,0.228301
85,0.472222,0.001549,-0.025038,-0.006766,-0.999662,7.434716,46.110546,-17.356346,0.262007
86,0.477778,0.001617,-0.025278,-0.006583,-0.999658,7.446970,46.068481,-17.323603,0.330436
87,0.483333,0.001566,-0.025121,-0.006514,-0.999662,7.406426,46.069588,-17.335613,0.235188
88,0.488889,0.001684,-0.025201,-0.006779,-0.999658,7.447593,46.102047,-17.321686,0.294027
89,0.494444,0.001396,-0.025493,-0.006394,-0.999654,7.432371,46.035461,-17.338400,0.256581
90,0.500000,0.001620,-0.025086,-0.006510,-0.999663,7.417765,46.054222,-17.351107,0.300919
91,0.505556,0.001447,-0.025312,-0.006452,-0.999658,7.444931,46.015030,-17.363989,0.321063
92,0.511111,0.001365,-0.025260,-0.006705,-0.999658,7.455882,46.071632,-17.333963,0.237418
93,0.516667,0.001444,-0.025108,-0.006916,-0.999660,7.448506,46.105766,-17.362444,0.224739
94,0.522222,0.001170,-0.025496,-0.006551,-0.999653,7.478079,46.035732,-17.352880,0.269609
95,0.527778,0.001282,-0.025147,-0.006797,-0.999660,7.461760,46.071068,-17.349743,0.260510
96,0.533333,0.000854,-0.025873,-0.005538,-0.999650,7.387630,46.096657,-17.262865,0.190730
97,0.538889,0.000945,-0.025588,-0.006249,-0.999653,7.471267,46.041191,-17.298309,0.315311
98,0.544444,0.001258,-0.025094,-0.006587,-0.999663,7.440763,46.080399,-17.301849,0.385662
99,0.550000,0.001509,-0.024985,-0.006481,-0.999666,7.426586,46.097431,-17.258362,0.301495
100,0.555556,0.001116,-0.025285,-0.006692,-0.999657,7.489194,46.029518,-17.316778,0.438221
101,0.561111,0.000794,-0.025981,-0.005358,-0.999648,7.441625,46.071396,-17.278149,0.300822
102,0.566667,0.001270,-0.025330,-0.005945,-0.999661,7.423520,46.070686,-17.327089,0.398492
103,0.572222,0.000969,-0.025464,-0.006553,-0.999654,7.493407,46.008400,-17.336496,0.427102
104,0.577778,0.001253,-0.025461,-0.006261,-0.999655,7.462066,46.017338,-17.326571,0.327547
105,0.583333,0.001505,-0.025108,-0.006551,-0.999662,7.422191,46.050735,-17.320353,0.287086
106,0.588889,0.000892,-0.026021,-0.005524,-0.999646,7.431848,46.101097,-17.278791,0.259424
107,0.594444,0.001108,-0.025112,-0.006323,-0.999664,7.432460,46.077843,-17.353918,0.428411
108,0.600000,0.001404,-0.025081,-0.006519,-0.999663,7.417798,46.062908,-17.324636,0.295979
109,0.605556,0.001316,-0.025304,-0.006419,-0.999658,7.441339,46.080292,-17.299540,0.363720
110,0.611111,0.001343,-0.025156,-0.006583,-0.999661,7.445646,46.045685,-17.317625,0.297561
111,0.616667,0.000998,-0.025905,-0.005389,-0.999649,7.411881,46.118183,-17.260189,0.295127
112,0.622222,0.001074,-0.025148,-0.006142,-0.999664,7.394871,46.052570,-17.338099,0.372442
